first,second,first_origin,second_origin,outcome,motif,sound,intensity,first_potency,second_potency,first_duration,second_duration,first_range,second_range,replacement_aspect,blocks_first,blocks_second,mechanics
amethyst_item,plant_healing_acceleration,AMETHYST,INNATE,DAMPEN,amethyst_hum,amethyst_fracture,2,1.000,0.550,1.000,0.550,1.000,1.000,,false,false,Carried amethyst dampens but does not fully erase the force.
amethyst_item,portal_rift,AMETHYST,CRYSTAL,DAMPEN,amethyst_hum,amethyst_fracture,2,1.000,0.550,1.000,0.550,1.000,1.000,,false,false,Carried amethyst dampens but does not fully erase the force.
amethyst_item,pure_light_block,AMETHYST,REALM,DAMPEN,amethyst_hum,amethyst_fracture,2,1.000,0.550,1.000,0.550,1.000,1.000,,false,false,Carried amethyst dampens but does not fully erase the force.
amethyst_item,purification_circle,AMETHYST,SPELL,RESONATE,sealed_resonance,crystal_resonate,2,0.850,0.850,0.850,0.850,1.000,1.000,,false,false,Suppression fields reinforce while slightly damping one another.
amethyst_item,ritual_amplification,AMETHYST,SPELL,DAMPEN,amethyst_hum,amethyst_fracture,2,1.000,0.550,1.000,0.550,1.000,1.000,,false,false,Carried amethyst dampens but does not fully erase the force.
amethyst_item,root_binding,AMETHYST,SPELL,DAMPEN,amethyst_hum,amethyst_fracture,2,1.000,0.550,1.000,0.550,1.000,1.000,,false,false,Carried amethyst dampens but does not fully erase the force.
amethyst_item,sanctuary_growth,AMETHYST,SPELL,DAMPEN,amethyst_hum,amethyst_fracture,2,1.000,0.550,1.000,0.550,1.000,1.000,,false,false,Carried amethyst dampens but does not fully erase the force.
amethyst_item,second_dawn,AMETHYST,ARTIFACT,DAMPEN,amethyst_hum,amethyst_fracture,2,1.000,0.550,1.000,0.550,1.000,1.000,,false,false,Carried amethyst dampens but does not fully erase the force.
amethyst_item,shadow_step,AMETHYST,INNATE,DAMPEN,amethyst_hum,amethyst_fracture,2,1.000,0.550,1.000,0.550,1.000,1.000,,false,false,Carried amethyst dampens but does not fully erase the force.
amethyst_item,size_shift,AMETHYST,CRYSTAL,DAMPEN,amethyst_hum,amethyst_fracture,2,1.000,0.550,1.000,0.550,1.000,1.000,,false,false,Carried amethyst dampens but does not fully erase the force.
amethyst_item,solar_firmament,AMETHYST,ARTIFACT,DAMPEN,amethyst_hum,amethyst_fracture,2,1.000,0.550,1.000,0.550,1.000,1.000,,false,false,Carried amethyst dampens but does not fully erase the force.
amethyst_item,soul_compass,AMETHYST,SPELL,DAMPEN,amethyst_hum,amethyst_fracture,2,1.000,0.550,1.000,0.550,1.000,1.000,,false,false,Carried amethyst dampens but does not fully erase the force.
amethyst_item,soul_link,AMETHYST,CRYSTAL,DAMPEN,amethyst_hum,amethyst_fracture,2,1.000,0.550,1.000,0.550,1.000,1.000,,false,false,Carried amethyst dampens but does not fully erase the force.
amethyst_item,space_time,AMETHYST,CRYSTAL,DAMPEN,amethyst_hum,amethyst_fracture,2,1.000,0.550,1.000,0.550,1.000,1.000,,false,false,Carried amethyst dampens but does not fully erase the force.
amethyst_item,speed_burst,AMETHYST,INNATE,DAMPEN,amethyst_hum,amethyst_fracture,2,1.000,0.550,1.000,0.550,1.000,1.000,,false,false,Carried amethyst dampens but does not fully erase the force.
amethyst_item,starbound_dark_lightning,AMETHYST,ARTIFACT,DAMPEN,amethyst_hum,amethyst_fracture,2,1.000,0.550,1.000,0.550,1.000,1.000,,false,false,Carried amethyst dampens but does not fully erase the force.
amethyst_item,starbound_light_lightning,AMETHYST,ARTIFACT,DAMPEN,amethyst_hum,amethyst_fracture,2,1.000,0.550,1.000,0.550,1.000,1.000,,false,false,Carried amethyst dampens but does not fully erase the force.
amethyst_item,starfall,AMETHYST,INNATE,DAMPEN,amethyst_hum,amethyst_fracture,2,1.000,0.550,1.000,0.550,1.000,1.000,,false,false,Carried amethyst dampens but does not fully erase the force.
amethyst_item,super_speed,AMETHYST,INNATE,DAMPEN,amethyst_hum,amethyst_fracture,2,1.000,0.550,1.000,0.550,1.000,1.000,,false,false,Carried amethyst dampens but does not fully erase the force.
amethyst_item,telekinesis,AMETHYST,INNATE,DAMPEN,amethyst_hum,amethyst_fracture,2,1.000,0.550,1.000,0.550,1.000,1.000,,false,false,Carried amethyst dampens but does not fully erase the force.
amethyst_item,thunderclap,AMETHYST,INNATE,DAMPEN,amethyst_hum,amethyst_fracture,2,1.000,0.550,1.000,0.550,1.000,1.000,,false,false,Carried amethyst dampens but does not fully erase the force.
amethyst_item,time_freeze,AMETHYST,INNATE,DAMPEN,amethyst_hum,amethyst_fracture,2,1.000,0.550,1.000,0.550,1.000,1.000,,false,false,Carried amethyst dampens but does not fully erase the force.
amethyst_item,time_shift,AMETHYST,INNATE,DAMPEN,amethyst_hum,amethyst_fracture,2,1.000,0.550,1.000,0.550,1.000,1.000,,false,false,Carried amethyst dampens but does not fully erase the force.
amethyst_item,tracking_mark,AMETHYST,SPELL,DAMPEN,amethyst_hum,amethyst_fracture,2,1.000,0.550,1.000,0.550,1.000,1.000,,false,false,Carried amethyst dampens but does not fully erase the force.
amethyst_item,vessel_possession,AMETHYST,INNATE,DAMPEN,amethyst_hum,amethyst_fracture,2,1.000,0.550,1.000,0.550,1.000,1.000,,false,false,Carried amethyst dampens but does not fully erase the force.
amethyst_item,vitality_transfer,AMETHYST,SPELL,DAMPEN,amethyst_hum,amethyst_fracture,2,1.000,0.550,1.000,0.550,1.000,1.000,,false,false,Carried amethyst dampens but does not fully erase the force.
amethyst_item,void_beam,AMETHYST,INNATE,DAMPEN,amethyst_hum,amethyst_fracture,2,1.000,0.550,1.000,0.550,1.000,1.000,,false,false,Carried amethyst dampens but does not fully erase the force.
amethyst_item,ward_breaking_ritual,AMETHYST,SPELL,RESONATE,sealed_resonance,crystal_resonate,2,0.850,0.850,0.850,0.850,1.000,1.000,,false,false,Suppression fields reinforce while slightly damping one another.
amethyst_item,weather_sigil,AMETHYST,SPELL,DAMPEN,amethyst_hum,amethyst_fracture,2,1.000,0.550,1.000,0.550,1.000,1.000,,false,false,Carried amethyst dampens but does not fully erase the force.
amethyst_ward,amethyst_ward,AMETHYST,AMETHYST,RESONATE,sealed_resonance,crystal_resonate,2,0.850,0.850,0.850,0.850,1.000,1.000,,false,false,Suppression fields reinforce while slightly damping one another.
amethyst_ward,anti_portal_field,AMETHYST,SPELL,RESONATE,sealed_resonance,crystal_resonate,2,0.850,0.850,0.850,0.850,1.000,1.000,,false,false,Suppression fields reinforce while slightly damping one another.
amethyst_ward,astral_projection,AMETHYST,INNATE,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,banish_darkness,AMETHYST,ARTIFACT,RESONATE,sealed_resonance,crystal_resonate,2,0.850,0.850,0.850,0.850,1.000,1.000,,false,false,Suppression fields reinforce while slightly damping one another.
amethyst_ward,banishment_circle,AMETHYST,SPELL,RESONATE,sealed_resonance,crystal_resonate,2,0.850,0.850,0.850,0.850,1.000,1.000,,false,false,Suppression fields reinforce while slightly damping one another.
amethyst_ward,binding_sigil,AMETHYST,SPELL,RESONATE,sealed_resonance,crystal_resonate,2,0.850,0.850,0.850,0.850,1.000,1.000,,false,false,Suppression fields reinforce while slightly damping one another.
amethyst_ward,blight_ground,AMETHYST,ARTIFACT,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,breezy_bash,AMETHYST,INNATE,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,call_hollowed,AMETHYST,ARTIFACT,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,call_radiant,AMETHYST,ARTIFACT,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,celestial_ruin,AMETHYST,SPELL,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,chrono_stop,AMETHYST,CRYSTAL,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,clone_swarm,AMETHYST,CRYSTAL,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,concealment_veil,AMETHYST,SPELL,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,consecrate_ground,AMETHYST,ARTIFACT,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,controlled_hellfire,AMETHYST,SPELL,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,counterspell,AMETHYST,SPELL,RESONATE,sealed_resonance,crystal_resonate,2,0.850,0.850,0.850,0.850,1.000,1.000,,false,false,Suppression fields reinforce while slightly damping one another.
amethyst_ward,covenant_chain,AMETHYST,ARTIFACT,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,cozy_campfire,AMETHYST,INNATE,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,creativity_manifestation,AMETHYST,CRYSTAL,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,dark_crystal,AMETHYST,CRYSTAL,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,darkness_block,AMETHYST,REALM,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,dawnstride,AMETHYST,ARTIFACT,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,daybreak_wave,AMETHYST,ARTIFACT,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,dimensional_anchor,AMETHYST,SPELL,RESONATE,sealed_resonance,crystal_resonate,2,0.850,0.850,0.850,0.850,1.000,1.000,,false,false,Suppression fields reinforce while slightly damping one another.
amethyst_ward,dispel,AMETHYST,SPELL,RESONATE,sealed_resonance,crystal_resonate,2,0.850,0.850,0.850,0.850,1.000,1.000,,false,false,Suppression fields reinforce while slightly damping one another.
amethyst_ward,divine_decree,AMETHYST,ARTIFACT,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,double_health,AMETHYST,INNATE,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,dreamwalking,AMETHYST,CRYSTAL,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,elemental_blast,AMETHYST,INNATE,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,energy_beam,AMETHYST,INNATE,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,energy_drain,AMETHYST,INNATE,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,fireball,AMETHYST,INNATE,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,flight,AMETHYST,INNATE,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,forcefield,AMETHYST,INNATE,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,frost_nova,AMETHYST,INNATE,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,gravity_displacement,AMETHYST,INNATE,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,ground_slam,AMETHYST,INNATE,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,heaven_gate,AMETHYST,ARTIFACT,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,hex,AMETHYST,SPELL,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,host_heaven,AMETHYST,ARTIFACT,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,ice_manipulation,AMETHYST,INNATE,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,infernal_seal,AMETHYST,SPELL,RESONATE,sealed_resonance,crystal_resonate,2,0.850,0.850,0.850,0.850,1.000,1.000,,false,false,Suppression fields reinforce while slightly damping one another.
amethyst_ward,inferno,AMETHYST,CRYSTAL,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,invisibility,AMETHYST,INNATE,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,kinetic_ward,AMETHYST,SPELL,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,life_bloom,AMETHYST,CRYSTAL,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,light_crystal,AMETHYST,CRYSTAL,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,lightning_strike,AMETHYST,INNATE,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,middleworld,AMETHYST,CRYSTAL,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,nightfall_dominion,AMETHYST,ARTIFACT,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,plant_healing_acceleration,AMETHYST,INNATE,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,portal_rift,AMETHYST,CRYSTAL,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,pure_light_block,AMETHYST,REALM,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,purification_circle,AMETHYST,SPELL,RESONATE,sealed_resonance,crystal_resonate,2,0.850,0.850,0.850,0.850,1.000,1.000,,false,false,Suppression fields reinforce while slightly damping one another.
amethyst_ward,ritual_amplification,AMETHYST,SPELL,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,root_binding,AMETHYST,SPELL,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,sanctuary_growth,AMETHYST,SPELL,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,second_dawn,AMETHYST,ARTIFACT,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,shadow_step,AMETHYST,INNATE,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,size_shift,AMETHYST,CRYSTAL,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,solar_firmament,AMETHYST,ARTIFACT,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,soul_compass,AMETHYST,SPELL,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
amethyst_ward,soul_link,AMETHYST,CRYSTAL,CANCEL,amethyst_fracture,amethyst_fracture,4,1.000,0.000,1.000,0.000,1.000,0.000,,false,true,Anchored amethyst overcomes the incoming magical presence.
