kind	source	page	tile_or_slot	bounds	verdict	notes
asset_source	models/item/amethyst_ward.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/ancient_greatslab.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/arcane_crucible.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/azure_dagger.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/azure_greataxe.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/azure_greatsword.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/azure_pickaxe.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/azure_sabre.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/azure_scythe.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/azure_shovel.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/berserkers_cleaver.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/berserkers_greataxe.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/black_iron_clobberer.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/black_iron_greataxe.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/black_iron_greatsword.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/blue_crystal.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/calamity_blade.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/claymore.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/crescent_greataxe.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/crimson_cleaver.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/crystal_frostblade.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/crystal_frostscythe.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/dark_crystal.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/dark_herald_spawn_egg.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/darkness.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/darkness_creature_spawn_egg.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/demonic_sword.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/demons_blood_blade.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/demons_blood_pick.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/demons_blood_shovel.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/demonslayers_greatsword.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/dragon_sword.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/emerald_greatcleaver.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/ethereal_frostblade.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/first_vessel_spawn_egg.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/flamberge.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/gilded_phoenix_greataxe.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/gloomsteel_greataxe.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/gloomsteel_katana.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/gloomsteel_knife.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/grand_claymore.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/green_crystal.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/heavenly_partisan.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_ammolite.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_amulet.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_beating_heart.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_blackpearl.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_bloodstone.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_bonefigurine.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_bound_runestone_active_1.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_bound_runestone_active_2.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_bound_runestone_active_3.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_bound_runestone_inert_1.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_bound_runestone_inert_2.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_bound_runestone_inert_3.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_bowl.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_bullion.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_coins.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_corroded_copper_ring.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_dark_bone_figurine.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_diamond_ring.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_dripping_orb_1.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_dripping_orb_2.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_emerald_ring.json				PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
